"","X","median_income","GEO_ID","index","percent_white","percent_in_labor_force","percent_no_available_car","percent_public_trans_commute","life_expectancy","se.e.0..","tree_density","percent_not_alive","avg_tree_diam"
"1809",1808,73929,36081161700,"Census Tract 1617, Queens County, New York: Summary level: 140, state:36> county:081> tract:161700",69.456322541234,51.5373650987579,3.33944206882509,10.9142740785991,85.6,2.2421,"High","Medium","High"
"1810",1809,67425,36081162100,"Census Tract 1621, Queens County, New York: Summary level: 140, state:36> county:081> tract:162100",35.9285614622576,48.2349658155435,3.44635133249616,11.5808567043393,85.5,2.2178,"High","Medium","High"
"1811",1810,59688,36085000300,"Census Tract 3, Richmond County, New York: Summary level: 140, state:36> county:085> tract:000300",51.4384349827388,57.8826237054085,15.3624856156502,25.6041426927503,75.9,2.7139,"Low","High","Low"
"1812",1811,31655,36085000600,"Census Tract 6, Richmond County, New York: Summary level: 140, state:36> county:085> tract:000600",78.7984327383544,50.0653025685677,6.35611667392251,11.1014366565085,80,1.9019,"Low","High","Low"
"1813",1812,43855,36085000700,"Census Tract 7, Richmond County, New York: Summary level: 140, state:36> county:085> tract:000700",32.816408204102,45.6394864098716,14.1070535267634,23.4617308654327,77.9,1.854,"Low","High","Medium"
"1814",1813,76524,36085000800,"Census Tract 8, Richmond County, New York: Summary level: 140, state:36> county:085> tract:000800",69.0912293060937,46.6185276505812,4.42057062345896,14.142303628038,82.1,2.4014,"Medium","Medium","Low"
"1815",1814,52500,36085000900,"Census Tract 9, Richmond County, New York: Summary level: 140, state:36> county:085> tract:000900",26.989247311828,48.763440860215,15.1612903225806,28.2258064516129,NA,NA,"Medium","High","Medium"
"1816",1815,44342,36085001100,"Census Tract 11, Richmond County, New York: Summary level: 140, state:36> county:085> tract:001100",30.3100263852243,44.7889182058047,12.2031662269129,16.1279683377309,75.6,1.7557,"High","Medium","Low"
"1817",1816,42716,36085001700,"Census Tract 17, Richmond County, New York: Summary level: 140, state:36> county:085> tract:001700",48.3530961791831,51.3833992094862,9.81554677206851,16.99604743083,NA,NA,"Low","High","Medium"
"1818",1817,84135,36085002001,"Census Tract 20.01, Richmond County, New York: Summary level: 140, state:36> county:085> tract:002001",76.2450592885375,58.6166007905138,2.96442687747036,20.9486166007905,79.7,2.4899,"Low","Low","Medium"
"1819",1818,87188,36085002002,"Census Tract 20.02, Richmond County, New York: Summary level: 140, state:36> county:085> tract:002002",84.6685878962536,49.8270893371758,1.67146974063401,17.5792507204611,83.2,2.1483,"Low","Low","High"
"1820",1819,53386,36085002100,"Census Tract 21, Richmond County, New York: Summary level: 140, state:36> county:085> tract:002100",41.1359250068927,48.3595257788806,8.02315963606286,22.2773642128481,74.7,2.8549,"Low","High","Low"
"1821",1820,26611,36085002700,"Census Tract 27, Richmond County, New York: Summary level: 140, state:36> county:085> tract:002700",42.8764652840397,30.9738503155996,11.3165013525699,12.8043282236249,61.9,1.5254,"Medium","High","Low"
"1822",1821,30096,36085002900,"Census Tract 29, Richmond County, New York: Summary level: 140, state:36> county:085> tract:002900",23.4042553191489,45.8398201003287,17.4710257740875,18.9586576716831,74.7,1.7647,"Medium","Medium","Low"
"1823",1822,70875,36085003300,"Census Tract 33, Richmond County, New York: Summary level: 140, state:36> county:085> tract:003300",54.5793397231097,52.4227902023429,12.2736954206603,23.3759318423855,83.6,2.8948,"Low","Medium","Medium"
"1824",1823,70375,36085003600,"Census Tract 36, Richmond County, New York: Summary level: 140, state:36> county:085> tract:003600",52.9524539877301,50.3067484662577,9.8159509202454,22.3926380368098,80.3,2.088,"Medium","Low","Low"
"1825",1824,60650,36085003900,"Census Tract 39, Richmond County, New York: Summary level: 140, state:36> county:085> tract:003900",67.3346693386774,49.0981963927856,4.64929859719439,18.436873747495,82.7,2.8191,"Low","Low","High"
"1826",1825,42148,36085004000,"Census Tract 40, Richmond County, New York: Summary level: 140, state:36> county:085> tract:004000",32.7912851278813,41.0404167982318,6.96242500789391,17.0903062835491,76.8,1.5784,"Medium","Low","Low"
"1827",1826,66528,36085004700,"Census Tract 47, Richmond County, New York: Summary level: 140, state:36> county:085> tract:004700",84.3057722308892,43.2761310452418,2.90171606864275,12.7301092043682,78.6,1.5267,"Low","Low","Medium"
"1828",1827,70893,36085005000,"Census Tract 50, Richmond County, New York: Summary level: 140, state:36> county:085> tract:005000",71.219512195122,48.0216802168022,4.3360433604336,11.7073170731707,79.2,1.4121,"Low","Low","Medium"
"1829",1828,100645,36085005900,"Census Tract 59, Richmond County, New York: Summary level: 140, state:36> county:085> tract:005900",84.6896551724138,52.1724137931035,3.93103448275862,11.2758620689655,80.7,2.1322,"Low","Low","High"
"1830",1829,52000,36085006400,"Census Tract 64, Richmond County, New York: Summary level: 140, state:36> county:085> tract:006400",71.6506061548026,41.4050357475909,6.27914205781784,13.5840845508237,76,1.692,"Low","Low","Medium"
"1831",1830,94583,36085006700,"Census Tract 67, Richmond County, New York: Summary level: 140, state:36> county:085> tract:006700",81.4105021080874,57.0333461096205,6.28593330778076,18.3211958604829,79.5,2.1777,"Low","Low","High"
"1832",1831,63592,36085007000,"Census Tract 70, Richmond County, New York: Summary level: 140, state:36> county:085> tract:007000",79.8504964855517,40.9907397076872,2.18676782327346,10.8668972442263,80.2,1.244,"Low","Low","Medium"
"1833",1832,80268,36085007400,"Census Tract 74, Richmond County, New York: Summary level: 140, state:36> county:085> tract:007400",79.7771357820883,52.1873710276517,3.21914981427982,17.1481634337598,78.6,1.9938,"Low","Low","Low"
"1834",1833,48226,36085007500,"Census Tract 75, Richmond County, New York: Summary level: 140, state:36> county:085> tract:007500",62.2014763352149,34.672166739036,9.92184107685628,13.7429439861051,71.5,1.147,"Low","Medium","Medium"
"1835",1834,35031,36085008100,"Census Tract 81, Richmond County, New York: Summary level: 140, state:36> county:085> tract:008100",42.9307805596465,36.9661266568483,4.860088365243,15.7339224349534,72.3,1.2487,"Low","Low","Medium"
"1836",1835,61039,36085009601,"Census Tract 96.01, Richmond County, New York: Summary level: 140, state:36> county:085> tract:009601",76.2019230769231,41.5331196581197,2.83119658119658,11.9925213675214,81.1,1.5235,"Medium","Low","High"
"1837",1836,76212,36085009602,"Census Tract 96.02, Richmond County, New York: Summary level: 140, state:36> county:085> tract:009602",83.7954939341421,50.0866551126516,8.69439630271519,15.7712305025997,80.1,2.0833,"Medium","Low","High"
"1838",1837,70556,36085009700,"Census Tract 97, Richmond County, New York: Summary level: 140, state:36> county:085> tract:009700",53.8461538461539,45.8989805375348,3.49860982391103,10.2873030583874,78.9,1.625,"Low","Low","Medium"
"1839",1838,62697,36085010500,"Census Tract 105, Richmond County, New York: Summary level: 140, state:36> county:085> tract:010500",66.4607782581841,46.9837348157299,4.30306773728639,11.7562281243566,80.1,1.8435,"Low","Medium","Low"
"1840",1839,83913,36085011201,"Census Tract 112.01, Richmond County, New York: Summary level: 140, state:36> county:085> tract:011201",86.4901793339027,51.9897523484202,3.1596925704526,16.7549103330487,81.8,2.3947,"Low","Medium","Low"
"1841",1840,74964,36085011202,"Census Tract 112.02, Richmond County, New York: Summary level: 140, state:36> county:085> tract:011202",84.2438773762631,44.6823086144888,0.873437232402809,10.4641205685905,80.8,2.2344,"Low","Medium","Medium"
"1842",1841,28802,36085011401,"Census Tract 114.01, Richmond County, New York: Summary level: 140, state:36> county:085> tract:011401",62.0665742024965,46.2898751733703,10.1595006934813,17.128987517337,75.6,1.8614,"Low","Low","Medium"
"1843",1842,74707,36085011402,"Census Tract 114.02, Richmond County, New York: Summary level: 140, state:36> county:085> tract:011402",81.5421816227834,53.8688876947878,4.5674368619022,19.4519075765717,77.9,1.754,"Low","Medium","High"
"1844",1843,111629,36085012100,"Census Tract 121, Richmond County, New York: Summary level: 140, state:36> county:085> tract:012100",86.5719257540603,52.2041763341067,1.94315545243619,7.59860788863109,81.6,1.4264,"Medium","Low","High"
"1845",1844,91563,36085012200,"Census Tract 122, Richmond County, New York: Summary level: 140, state:36> county:085> tract:012200",92.7571351642434,50.6192784060312,2.82714054927302,12.7625201938611,80.4,1.7005,"High","Low","High"
"1846",1845,82155,36085012500,"Census Tract 125, Richmond County, New York: Summary level: 140, state:36> county:085> tract:012500",65.1049475262369,50.4497751124438,5.09745127436282,17.4662668665667,77.4,2.3442,"Low","Low","High"
"1847",1846,61406,36085012804,"Census Tract 128.04, Richmond County, New York: Summary level: 140, state:36> county:085> tract:012804",81.8901533894112,49.4309747649678,5.44285007422068,14.9430974764968,78.6,1.8428,"Low","Low","Medium"
"1848",1847,73878,36085012805,"Census Tract 128.05, Richmond County, New York: Summary level: 140, state:36> county:085> tract:012805",97.3809523809524,50.6122448979592,0.340136054421769,11.5986394557823,83.1,2.667,"Low","High","Medium"
"1849",1848,70505,36085012806,"Census Tract 128.06, Richmond County, New York: Summary level: 140, state:36> county:085> tract:012806",83.706282115034,49.693353223935,5.46991546494281,13.1112216144538,77.3,1.1588,"Low","Medium","High"
"1850",1849,103889,36085013201,"Census Tract 132.01, Richmond County, New York: Summary level: 140, state:36> county:085> tract:013201",91.5912031047865,48.7063389391979,0.970245795601552,16.235446313066,84.5,2.1416,"Medium","Low","High"
"1851",1850,84596,36085013203,"Census Tract 132.03, Richmond County, New York: Summary level: 140, state:36> county:085> tract:013203",90.8255289628859,48.4738120013874,1.23135622615331,11.8973291710024,81.1,1.6975,"Medium","Low","Medium"
"1852",1851,86429,36085013204,"Census Tract 132.04, Richmond County, New York: Summary level: 140, state:36> county:085> tract:013204",93.5290469299152,50.5478602439529,1.19909034525532,13.3553855695679,81.2,1.7703,"High","Medium","Medium"
"1853",1852,44861,36085013302,"Census Tract 133.02, Richmond County, New York: Summary level: 140, state:36> county:085> tract:013302",31.3199105145414,42.7293064876958,6.40380313199105,12.0805369127517,76.6,2.7608,"Low","High","Low"
"1854",1853,73328,36085013400,"Census Tract 134, Richmond County, New York: Summary level: 140, state:36> county:085> tract:013400",92.6869350862777,50.5888797589701,4.60147904683648,11.2298000547795,78.9,1.3192,"High","Low","High"
"1855",1854,85592,36085013800,"Census Tract 138, Richmond County, New York: Summary level: 140, state:36> county:085> tract:013800",98.8356838307642,45.8510987208921,0.688750409970482,12.873073138734,84.8,2.0022,"High","Low","Medium"
"1856",1855,50417,36085014100,"Census Tract 141, Richmond County, New York: Summary level: 140, state:36> county:085> tract:014100",71.6296928327645,44.6672354948805,7.67918088737201,20.8191126279863,79.7,1.8007,"Low","High","Medium"
"1857",1856,80705,36085014604,"Census Tract 146.04, Richmond County, New York: Summary level: 140, state:36> county:085> tract:014604",97.4290305302624,51.7809319764328,2.34333154793787,12.1451526513123,79.6,1.5269,"High","High","Medium"
"1858",1857,91129,36085014605,"Census Tract 146.05, Richmond County, New York: Summary level: 140, state:36> county:085> tract:014605",93.1100217864924,46.3235294117647,0.816993464052288,9.06862745098039,81.7,1.8134,"High","Medium","Medium"
"1859",1858,96833,36085014606,"Census Tract 146.06, Richmond County, New York: Summary level: 140, state:36> county:085> tract:014606",92.1092150170649,53.3242320819113,0,13.8566552901024,80.7,1.5745,"Low","High","Medium"
"1860",1859,81883,36085014607,"Census Tract 146.07, Richmond County, New York: Summary level: 140, state:36> county:085> tract:014607",90.6498268486454,48.3397840700754,2.81116316968833,6.96679568140151,80.5,1.4726,"High","Medium","Medium"
"1861",1860,91270,36085014608,"Census Tract 146.08, Richmond County, New York: Summary level: 140, state:36> county:085> tract:014608",96.4163372859025,51.1725955204216,1.08036890645586,13.0961791831357,85.1,2.8509,"High","Medium","Medium"
"1862",1861,82917,36085014700,"Census Tract 147, Richmond County, New York: Summary level: 140, state:36> county:085> tract:014700",90.967365967366,51.3986013986014,1.66083916083916,10.8100233100233,79.9,1.5362,"Low","Low","High"
"1863",1862,86928,36085015100,"Census Tract 151, Richmond County, New York: Summary level: 140, state:36> county:085> tract:015100",83.8107098381071,50.1660440016604,2.01328352013283,13.3665421336654,82.3,1.9555,"Medium","Low","High"
"1864",1863,97969,36085015601,"Census Tract 156.01, Richmond County, New York: Summary level: 140, state:36> county:085> tract:015601",90.4558621741119,51.4865070894954,0.381155663973167,13.1879859734716,85.2,2.2583,"Medium","Medium","Medium"
"1865",1864,84063,36085015602,"Census Tract 156.02, Richmond County, New York: Summary level: 140, state:36> county:085> tract:015602",97.5623911781776,45.1247823563552,1.74114915844457,8.50261172373767,81.1,1.2826,"High","Low","Medium"
"1866",1865,90604,36085015603,"Census Tract 156.03, Richmond County, New York: Summary level: 140, state:36> county:085> tract:015603",94.2993907745866,53.9599651871192,2.43690165361184,15.2741514360313,77.8,1.2007,"Medium","Low","Medium"
"1867",1866,73272,36085016901,"Census Tract 169.01, Richmond County, New York: Summary level: 140, state:36> county:085> tract:016901",82.3027718550106,48.8882120012184,7.49314651233628,14.3770941212306,84.1,3.1386,"Low","Low","Medium"
"1868",1867,100162,36085017005,"Census Tract 170.05, Richmond County, New York: Summary level: 140, state:36> county:085> tract:017005",94.1151202749141,55.8634020618557,0.472508591065292,11.7697594501718,81.1,1.5081,"High","Low","Low"
"1869",1868,77955,36085017007,"Census Tract 170.07, Richmond County, New York: Summary level: 140, state:36> county:085> tract:017007",73.3694636516539,50.943748831994,1.96225004672024,13.6796860399925,80,1.9192,"Low","Medium","Low"
"1870",1869,83734,36085017008,"Census Tract 170.08, Richmond County, New York: Summary level: 140, state:36> county:085> tract:017008",93.5899155156229,48.9204774037817,0.885074426713155,10.3526887488266,81.5,1.3986,"High","Low","Medium"
"1871",1870,91000,36085017009,"Census Tract 170.09, Richmond County, New York: Summary level: 140, state:36> county:085> tract:017009",98.0249716231555,45.9704880817253,0.408626560726447,7.08286038592509,79.3,1.3936,"High","Low","Medium"
"1872",1871,90747,36085017010,"Census Tract 170.10, Richmond County, New York: Summary level: 140, state:36> county:085> tract:017010",93.4177215189873,50.0165107319758,0.352228948816731,9.44413869014859,80.9,1.7237,"High","Medium","Medium"
